window_id,timestamp,datetime,duration,flow_count,CPWE,CPRF,RFPSD,RFBSD,CFER
323,1743374190.305823,2025-03-30 23:36:30.305823,4.024784803390503,3,1.0,2.65024521501895,3.39934634239519,275.2792521543654,1.0
324,1743374194.347038,2025-03-30 23:36:34.347038,4.599211931228638,2,1.0,3.4788568648815765,4.0,229.0,0.0
325,1743374199.59071,2025-03-30 23:36:39.590710,4.4784650802612305,2,1.0,3.5726526194252957,4.0,229.0,0.0
326,1743374204.710002,2025-03-30 23:36:44.710002,4.478898048400879,2,1.0,3.5723072566281235,4.0,229.0,1.0
327,1743374209.854961,2025-03-30 23:36:49.854961,4.449900150299072,2,1.0,3.595586296228391,4.0,229.0,1.0
328,1743374214.639253,2025-03-30 23:36:54.639253,4.047365188598633,3,0.9886994082884974,2.635459408682593,4.988876515698588,558.7929451554982,2.0
329,1743374218.686633,2025-03-30 23:36:58.686633,4.030273914337158,3,0.9971803988942642,2.6466356613433724,3.7712361663282534,179.61625761606325,1.0
330,1743374222.718639,2025-03-30 23:37:02.718639,4.075507164001465,3,0.9971803988942642,2.6172611744825858,4.4969125210773475,555.1079975003863,1.0
331,1743374226.794374,2025-03-30 23:37:06.794374,4.919368028640747,3,1.0,2.168300197213327,7.408703590297622,775.8373254462275,1.0
332,1743374231.713863,2025-03-30 23:37:11.713863,5.119029998779297,2,1.0,3.12559215394624,4.0,229.0,1.0
333,1743374236.832999,2025-03-30 23:37:16.832999,5.127847909927368,2,1.0,3.1202173467400334,4.0,229.0,1.0
334,1743374241.960892,2025-03-30 23:37:21.960892,5.092850923538208,2,1.0,3.1416588155076326,4.0,229.0,1.0
335,1743374247.054084,2025-03-30 23:37:27.054084,4.094609975814819,3,1.0,2.6050507202567004,4.189935029992179,504.100739491181,2.0
336,1743374251.151528,2025-03-30 23:37:31.151528,4.021770000457764,3,1.0,2.652231894278532,2.8674417556808756,152.63100020055631,1.0
337,1743374255.173344,2025-03-30 23:37:35.173344,4.187559127807617,3,1.0,2.5472277145495887,7.408703590297622,775.8373254462275,1.0
338,1743374259.360992,2025-03-30 23:37:39.360992,5.185934066772461,2,1.0,3.085268689109622,4.0,229.0,1.0
339,1743374264.546981,2025-03-30 23:37:44.546981,5.127784967422485,2,1.0,3.1202556467656453,4.0,229.0,1.0
340,1743374269.674797,2025-03-30 23:37:49.674797,5.112794876098633,2,1.0,3.129403855960862,4.0,229.0,1.0
341,1743374274.787678,2025-03-30 23:37:54.787678,4.739803075790405,3,1.0,2.2504451126142837,6.342099196813483,693.6480055154456,2.0
342,1743374279.527498,2025-03-30 23:37:59.527498,4.035827875137329,3,1.0,2.6429934567771194,4.109609335312651,397.68105590060765,1.0
343,1743374283.563638,2025-03-30 23:38:03.563638,4.043682098388672,3,0.9971803988942642,2.63785985325531,3.858612300930075,261.7496683644296,1.0
344,1743374287.607484,2025-03-30 23:38:07.607484,4.589767932891846,3,1.0,2.324010020250847,5.792715732327589,656.7881444321804,1.0
345,1743374292.197307,2025-03-30 23:38:12.197307,5.12910795211792,2,1.0,3.1194508186152046,4.0,229.0,1.0
346,1743374297.326454,2025-03-30 23:38:17.326454,5.118628978729248,2,1.0,3.125837029112464,4.0,229.0,1.0
347,1743374302.44512,2025-03-30 23:38:22.445120,5.107742786407471,2,1.0,3.1324991623655336,4.0,229.0,1.0
348,1743374307.552895,2025-03-30 23:38:27.552895,4.404489040374756,3,1.0,2.421771644539975,5.792715732327589,649.2854191767713,2.0
349,1743374311.95743,2025-03-30 23:38:31.957430,4.045015096664429,3,1.0,2.636990570310241,3.858612300930075,359.93085755770124,1.0
350,1743374316.002521,2025-03-30 23:38:36.002521,4.048166036605835,3,1.0,2.634938036190354,4.4969125210773475,336.2155393328644,1.0
351,1743374320.051114,2025-03-30 23:38:40.051114,4.910259962081909,3,1.0,2.172322188445617,7.408703590297622,775.8373254462275,1.0
352,1743374324.96168,2025-03-30 23:38:44.961680,5.187576055526733,2,1.0,3.084292129645779,4.0,229.0,1.0
353,1743374330.149331,2025-03-30 23:38:50.149331,5.116621971130371,2,1.0,3.127063146403458,4.0,229.0,1.0
354,1743374335.265988,2025-03-30 23:38:55.265988,5.051023960113525,3,1.0,2.1117830267482884,7.408703590297623,772.1347032739818,2.0
355,1743374340.317054,2025-03-30 23:39:00.317054,4.0321290493011475,3,0.9971803988942642,2.6454179755272027,4.4969125210773475,512.7834717391825,1.0
356,1743374344.352016,2025-03-30 23:39:04.352016,4.061034917831421,3,1.0,2.6265882669047897,3.858612300930075,197.46898490649107,1.0
357,1743374348.413081,2025-03-30 23:39:08.413081,4.197535037994385,3,1.0,2.541173943782798,5.792715732327589,656.7881444321804,1.0
358,1743374352.610652,2025-03-30 23:39:12.610652,5.123230934143066,2,1.0,3.123029237930737,4.0,229.0,1.0
359,1743374357.733922,2025-03-30 23:39:17.733922,5.188760995864868,2,1.0,3.083587779963471,4.0,229.0,1.0
360,1743374362.922726,2025-03-30 23:39:22.922726,5.093463182449341,2,1.0,3.1412811729221004,4.0,229.0,1.0
361,1743374368.016232,2025-03-30 23:39:28.016232,4.947164058685303,3,1.0,2.1561174321559307,7.408703590297623,772.1347032739818,2.0
362,1743374372.963454,2025-03-30 23:39:32.963454,4.028636932373047,3,1.0,2.6477110858395285,4.4969125210773475,512.7834717391825,1.0
363,1743374376.994469,2025-03-30 23:39:36.994469,4.050337076187134,3,1.0,2.6335256710801827,3.858612300930075,197.46898490649107,1.0
364,1743374381.044877,2025-03-30 23:39:41.044877,4.398751974105835,3,1.0,2.424930236907698,5.792715732327589,656.7881444321804,1.0
365,1743374385.443682,2025-03-30 23:39:45.443682,5.120124101638794,2,1.0,3.1249242562067767,4.0,229.0,1.0
366,1743374390.563846,2025-03-30 23:39:50.563846,5.11715292930603,2,1.0,3.1267386808722684,4.0,229.0,1.0
367,1743374395.681039,2025-03-30 23:39:55.681039,5.249215841293335,2,1.0,3.0480743188601327,4.0,229.0,1.0
368,1743374400.930309,2025-03-30 23:40:00.930309,4.433203935623169,3,1.0,2.406085265095586,5.792715732327589,649.2854191767713,2.0
369,1743374405.363649,2025-03-30 23:40:05.363649,4.097165107727051,3,1.0,2.603426121771334,3.858612300930075,359.93085755770124,1.0
370,1743374409.46088,2025-03-30 23:40:09.460880,4.0742340087890625,3,1.0,2.6180790410310766,4.4969125210773475,336.2155393328644,1.0
371,1743374413.535185,2025-03-30 23:40:13.535185,4.737579822540283,3,0.9971803988942642,2.2515012023474923,7.408703590297622,775.8373254462275,1.0
372,1743374418.272822,2025-03-30 23:40:18.272822,5.122719049453735,2,1.0,3.1233413047912846,4.0,229.0,1.0
373,1743374423.395565,2025-03-30 23:40:23.395565,5.120116949081421,2,1.0,3.1249286215758207,4.0,229.0,1.0
374,1743374428.516047,2025-03-30 23:40:28.516047,5.1214659214019775,2,1.0,3.1241055286803654,4.0,229.0,1.0
375,1743374433.637514,2025-03-30 23:40:33.637514,4.296137809753418,3,1.0,2.4828502108220065,5.792715732327589,649.2854191767713,1.0
376,1743374437.933876,2025-03-30 23:40:37.933876,4.043859004974365,3,1.0,2.6377444548748024,3.858612300930075,359.93085755770124,1.0
377,1743374441.977793,2025-03-30 23:40:41.977793,4.086062908172607,3,1.0,2.6104998641435686,4.4969125210773475,336.2155393328644,1.0
378,1743374446.063916,2025-03-30 23:40:46.063916,4.977536916732788,3,1.0,2.142960834867735,7.408703590297622,775.8373254462275,1.0
379,1743374451.041458,2025-03-30 23:40:51.041458,5.119916200637817,2,1.0,3.1250511479087857,4.0,229.0,1.0
380,1743374456.161416,2025-03-30 23:40:56.161416,5.382555961608887,2,1.0,2.972565471519497,4.0,229.0,1.0
381,1743374461.544007,2025-03-30 23:41:01.544007,4.7033820152282715,3,1.0,2.267871636224934,6.342099196813483,693.6480055154456,2.0
382,1743374466.247401,2025-03-30 23:41:06.247401,4.0296690464019775,3,1.0,2.6470329309526672,4.109609335312651,397.68105590060765,1.0
383,1743374470.277086,2025-03-30 23:41:10.277086,4.028503894805908,3,1.0,2.647798524017707,4.109609335312651,296.4336163273135,1.0
384,1743374474.306716,2025-03-30 23:41:14.306716,4.446519136428833,3,1.0,2.3988801890625546,6.599663291074443,715.6169055825579,1.0
385,1743374478.954527,2025-03-30 23:41:18.954527,4.919891119003296,2,1.0,3.252104490320791,4.0,229.0,1.0
386,1743374484.070021,2025-03-30 23:41:24.070021,4.923420190811157,2,1.0,3.249773405459411,4.0,229.0,1.0
387,1743374489.185223,2025-03-30 23:41:29.185223,5.1215879917144775,2,1.0,3.1240310672947977,4.0,229.0,1.0
388,1743374494.308385,2025-03-30 23:41:34.308385,4.843628168106079,3,1.0,2.2022059283789885,6.599663291074443,708.1600572375335,2.0
389,1743374499.152025,2025-03-30 23:41:39.152025,4.2511749267578125,3,1.0,2.5091102696170804,4.109609335312651,397.68105590060765,1.0
390,1743374503.403466,2025-03-30 23:41:43.403466,4.226181983947754,3,1.0,2.5239487336753865,6.599663291074444,577.3479597839302,1.0
391,1743374507.631789,2025-03-30 23:41:47.631789,4.177164077758789,3,0.9971803988942642,2.5535665987987115,4.109609335312651,296.4336163273135,1.0
392,1743374511.808959,2025-03-30 23:41:51.808959,5.026005983352661,3,1.0,2.1222948603716802,5.792715732327589,656.7881444321804,1.0
393,1743374516.835072,2025-03-30 23:41:56.835072,5.1174399852752686,2,1.0,3.126563290637077,4.0,229.0,1.0
394,1743374521.952551,2025-03-30 23:42:01.952551,5.127146005630493,2,1.0,3.1206445032829633,4.0,229.0,1.0
395,1743374527.079737,2025-03-30 23:42:07.079737,5.113360166549683,2,1.0,3.129057895171942,4.0,229.0,1.0
396,1743374532.193136,2025-03-30 23:42:12.193136,4.1295270919799805,3,1.0,2.583023777076694,7.408703590297623,772.1347032739818,1.0
397,1743374536.323197,2025-03-30 23:42:16.323197,4.09535813331604,3,1.0,2.604574818473761,4.4969125210773475,512.7834717391825,1.0
398,1743374540.421703,2025-03-30 23:42:20.421703,4.330363988876343,3,1.0,2.463226346345654,3.858612300930075,197.46898490649107,1.0
399,1743374544.75212,2025-03-30 23:42:24.752120,4.848886013031006,3,1.0,2.199817986647,5.792715732327589,656.7881444321804,1.0
400,1743374549.601043,2025-03-30 23:42:29.601043,5.109873056411743,2,1.0,3.1311932455784968,4.0,229.0,1.0
401,1743374554.710963,2025-03-30 23:42:34.710963,5.132220983505249,2,1.0,3.117558665424453,4.0,229.0,1.0
402,1743374559.844067,2025-03-30 23:42:39.844067,5.114686012268066,3,1.0,2.085497847000117,7.408703590297623,772.1347032739818,2.0
403,1743374564.958808,2025-03-30 23:42:44.958808,4.046050071716309,3,1.0,2.6363160310920066,4.4969125210773475,512.7834717391825,1.0
404,1743374569.012255,2025-03-30 23:42:49.012255,4.031157970428467,3,1.0,2.646055238944883,3.858612300930075,197.46898490649107,1.0
405,1743374573.043442,2025-03-30 23:42:53.043442,4.334394931793213,3,1.0,2.4609355710587466,5.792715732327589,656.7881444321804,1.0
406,1743374577.378014,2025-03-30 23:42:57.378014,5.100579023361206,2,0.9971803988942642,3.136898757321132,4.0,229.0,1.0
407,1743374582.478633,2025-03-30 23:43:02.478633,5.145130157470703,2,1.0,3.1097366850415007,4.0,229.0,1.0
408,1743374587.624111,2025-03-30 23:43:07.624111,5.116781949996948,2,1.0,3.1269653771369996,4.0,229.0,1.0
409,1743374592.740948,2025-03-30 23:43:12.740948,4.6964111328125,3,1.0,2.271237837791005,7.408703590297623,772.1347032739818,2.0
410,1743374597.437794,2025-03-30 23:43:17.437794,4.0317299365997314,3,1.0,2.6456798531656336,4.4969125210773475,512.7834717391825,1.0
411,1743374601.471938,2025-03-30 23:43:21.471938,4.0242249965667725,3,1.0,2.650613888579,3.858612300930075,197.46898490649107,1.0
412,1743374605.496204,2025-03-30 23:43:25.496204,4.6514739990234375,3,1.0,2.2931798971478936,5.792715732327589,656.7881444321804,1.0
413,1743374610.147716,2025-03-30 23:43:30.147716,5.101034879684448,2,1.0,3.136618426923943,4.0,229.0,1.0
414,1743374615.248781,2025-03-30 23:43:35.248781,5.136379957199097,2,0.9971803988942642,3.115034349741702,4.0,229.0,1.0
415,1743374620.385196,2025-03-30 23:43:40.385196,5.12927508354187,2,1.0,3.1193491749621023,4.0,229.0,1.0
416,1743374625.515255,2025-03-30 23:43:45.515255,4.4188361167907715,3,1.0,2.4139086367415343,5.792715732327589,649.2854191767713,2.0
417,1743374629.934214,2025-03-30 23:43:49.934214,4.025726795196533,3,1.0,2.649625076245624,3.858612300930075,359.93085755770124,1.0
418,1743374633.959979,2025-03-30 23:43:53.959979,4.022017002105713,3,1.0,2.6520690143980423,4.4969125210773475,336.2155393328644,0.0
419,1743374637.98205,2025-03-30 23:43:57.982050,4.934828042984009,3,1.0,2.1615072650468097,7.408703590297622,775.8373254462275,1.0
420,1743374642.91693,2025-03-30 23:44:02.916930,5.146111011505127,2,1.0,3.109143966041328,4.0,229.0,1.0
421,1743374648.063083,2025-03-30 23:44:08.063083,5.3459930419921875,2,1.0,2.992895777140329,4.0,229.0,1.0
422,1743374653.409121,2025-03-30 23:44:13.409121,4.8969409465789795,3,1.0,2.178230610299362,5.792715732327589,649.2854191767713,2.0
423,1743374658.306452,2025-03-30 23:44:18.306452,4.0445709228515625,3,1.0,2.6372801639849346,3.858612300930075,359.93085755770124,1.0
424,1743374662.351098,2025-03-30 23:44:22.351098,4.031198024749756,3,1.0,2.6460289475183547,4.4969125210773475,336.2155393328644,1.0
425,1743374666.382348,2025-03-30 23:44:26.382348,4.6912970542907715,3,1.0,2.2737137604430058,7.408703590297622,775.8373254462275,1.0
426,1743374671.073685,2025-03-30 23:44:31.073685,5.1223790645599365,2,1.0,3.123548608633586,4.0,229.0,1.0
427,1743374676.196115,2025-03-30 23:44:36.196115,5.129699945449829,2,1.0,3.119090818205146,4.0,229.0,1.0
428,1743374681.325839,2025-03-30 23:44:41.325839,5.107369899749756,2,1.0,3.1327278646459398,4.0,229.0,1.0
429,1743374686.433242,2025-03-30 23:44:46.433242,4.346601963043213,3,1.0,2.454024260182901,5.792715732327589,649.2854191767713,2.0
430,1743374690.77996,2025-03-30 23:44:50.779960,4.030716180801392,3,1.0,2.646345261785688,3.858612300930075,359.93085755770124,1.0
431,1743374694.810818,2025-03-30 23:44:54.810818,4.033044099807739,3,1.0,2.6448177611484986,4.109609335312651,296.4336163273135,1.0
432,1743374698.844313,2025-03-30 23:44:58.844313,4.934267997741699,3,1.0,2.1617525986729045,6.599663291074443,715.6169055825579,1.0
433,1743374703.842977,2025-03-30 23:45:03.842977,5.055458068847656,2,1.0,3.164896193797736,4.0,229.0,1.0
434,1743374709.090022,2025-03-30 23:45:09.090022,4.929276943206787,2,1.0,3.245912166093685,4.0,229.0,0.0
435,1743374714.347146,2025-03-30 23:45:14.347146,4.8479039669036865,3,1.0,2.200263606599322,6.599663291074443,708.1600572375335,2.0
436,1743374719.195068,2025-03-30 23:45:19.195068,4.128663063049316,3,1.0,2.583564341234608,4.109609335312651,397.68105590060765,1.0
437,1743374723.323752,2025-03-30 23:45:23.323752,4.042570114135742,3,1.0,2.6385854457708233,4.109609335312651,296.4336163273135,0.0
438,1743374727.366502,2025-03-30 23:45:27.366502,4.2517969608306885,3,1.0,2.508743189040401,6.599663291074443,715.6169055825579,1.0
439,1743374731.814905,2025-03-30 23:45:31.814905,4.924736976623535,2,1.0,3.248904474685227,4.0,229.0,1.0
440,1743374736.92903,2025-03-30 23:45:36.929030,4.930963039398193,2,1.0,3.2448022571170485,4.0,229.0,0.0
441,1743374742.055365,2025-03-30 23:45:42.055365,4.9254209995269775,2,1.0,3.2484532797372223,4.0,229.0,1.0
442,1743374747.24376,2025-03-30 23:45:47.243760,4.518077850341797,3,1.0,2.360885982931818,6.599663291074443,708.1600572375335,2.0
443,1743374751.762321,2025-03-30 23:45:51.762321,4.041722059249878,3,1.0,2.6391390873241645,4.109609335312651,397.68105590060765,1.0
444,1743374755.804152,2025-03-30 23:45:55.804152,4.115109920501709,3,1.0,2.592073327986874,4.109609335312651,296.4336163273135,1.0
445,1743374759.919418,2025-03-30 23:45:59.919418,4.465584993362427,3,1.0,2.388638147638311,6.599663291074443,715.6169055825579,1.0
446,1743374764.833497,2025-03-30 23:46:04.833497,4.678252935409546,2,1.0,3.420080149770551,4.0,229.0,1.0
447,1743374770.017719,2025-03-30 23:46:10.017719,4.607666015625,2,1.0,3.472473904519684,4.0,229.0,1.0
448,1743374775.134531,2025-03-30 23:46:15.134531,4.613509893417358,2,1.0,3.468075363364691,4.0,229.0,1.0
449,1743374780.2453,2025-03-30 23:46:20.245300,4.188400983810425,3,1.0,2.5467157294387315,6.599663291074443,708.1600572375335,2.0
450,1743374784.433741,2025-03-30 23:46:24.433741,4.047104835510254,3,1.0,2.635628949632047,4.109609335312651,397.68105590060765,1.0
451,1743374788.481179,2025-03-30 23:46:28.481179,4.042943000793457,3,0.9971803988942642,2.6383420851031674,4.109609335312651,296.4336163273135,1.0
452,1743374792.524153,2025-03-30 23:46:32.524153,4.634785890579224,3,1.0,2.3014367693549747,6.599663291074443,715.6169055825579,1.0
453,1743374797.602784,2025-03-30 23:46:37.602784,5.195245027542114,2,1.0,3.0797392452478123,6.0,393.0,1.0
454,1743374802.804997,2025-03-30 23:46:42.804997,4.5878801345825195,3,1.0,2.3249662924415735,6.599663291074443,715.6169055825579,1.0
455,1743374807.846967,2025-03-30 23:46:47.846967,4.199954032897949,3,1.0,2.539710335664487,6.599663291074443,708.1600572375335,2.0
456,1743374812.046933,2025-03-30 23:46:52.046933,3.051532030105591,3,1.0,3.4955119466000077,0.9428090415820634,87.92420978699022,1.0
457,1743374815.098663,2025-03-30 23:46:55.098663,4.649190902709961,3,1.0,2.2943060179458725,6.599663291074443,715.6169055825579,1.0
458,1743374820.256703,2025-03-30 23:47:00.256703,3.935969114303589,3,0.9971803988942642,2.7100483659547145,4.988876515698588,558.7929451554982,2.0
459,1743374824.192698,2025-03-30 23:47:04.192698,3.587130069732666,3,0.9971803988942642,2.9735935021340354,2.494438257849294,103.71220864595558,1.0
460,1743374827.780023,2025-03-30 23:47:07.780023,4.257763862609863,3,1.0,2.5052273942050802,6.599663291074443,715.6169055825579,1.0
461,1743374832.672848,2025-03-30 23:47:12.672848,4.311049938201904,3,1.0,2.474261912891602,6.599663291074443,708.1600572375335,2.0
462,1743374836.983911,2025-03-30 23:47:16.983911,3.1022398471832275,3,1.0,3.4383758806888483,0.9428090415820634,87.92420978699022,1.0
463,1743374840.086222,2025-03-30 23:47:20.086222,4.222714185714722,3,0.9971803988942642,2.5260214633402343,6.599663291074443,715.6169055825579,1.0
464,1743374845.216766,2025-03-30 23:47:25.216766,4.154206991195679,3,1.0,2.567678184855336,6.599663291074443,708.1600572375335,2.0
465,1743374849.370985,2025-03-30 23:47:29.370985,3.058094024658203,3,1.0,3.4880113497683767,0.9428090415820634,87.92420978699022,1.0
466,1743374852.429858,2025-03-30 23:47:32.429858,4.183639049530029,3,1.0,2.5496144720861875,6.599663291074443,715.6169055825579,1.0
467,1743374857.506738,2025-03-30 23:47:37.506738,4.118623971939087,3,1.0,2.5898617449275663,6.599663291074443,708.1600572375335,2.0
468,1743374861.625378,2025-03-30 23:47:41.625378,3.1834540367126465,3,0.9971803988942642,3.3506582924255017,2.494438257849294,59.38200251104894,1.0
469,1743374864.809152,2025-03-30 23:47:44.809152,4.094382047653198,3,0.9971803988942642,2.605195739557461,4.189935029992178,545.1001946635336,1.0
470,1743374868.903572,2025-03-30 23:47:48.903572,5.11421799659729,2,1.0,3.1285330446698776,4.0,229.0,1.0
471,1743374874.017797,2025-03-30 23:47:54.017797,3.1521830558776855,3,1.0,3.3838982310298182,2.6246692913372702,335.60691292045817,2.0
472,1743374877.170058,2025-03-30 23:47:57.170058,4.014677047729492,3,1.0,2.6569177395474983,4.189935029992178,324.589313166996,1.0
473,1743374881.184768,2025-03-30 23:48:01.184768,5.113235950469971,3,1.0,2.0860892730143354,5.792715732327589,649.2854191767713,2.0
474,1743374886.298132,2025-03-30 23:48:06.298132,3.1187009811401367,3,1.0,3.4202274380172035,3.858612300930075,359.93085755770124,1.0
475,1743374889.416901,2025-03-30 23:48:09.416901,4.128241777420044,3,1.0,2.5838279930718664,4.189935029992178,324.589313166996,1.0
476,1743374893.545715,2025-03-30 23:48:13.545715,5.055113792419434,3,1.0,2.1100744918269156,5.792715732327589,649.2854191767713,2.0
477,1743374898.601054,2025-03-30 23:48:18.601054,3.063408136367798,3,1.0,3.481960676422911,1.247219128924647,106.48317550987417,1.0
478,1743374901.664491,2025-03-30 23:48:21.664491,4.214770078659058,3,1.0,2.5307825735681173,7.408703590297622,775.8373254462275,1.0
479,1743374905.879302,2025-03-30 23:48:25.879302,5.132723093032837,2,1.0,3.1172536897068177,4.0,229.0,1.0
480,1743374911.012063,2025-03-30 23:48:31.012063,3.08718204498291,3,1.0,3.4551466389879564,2.6246692913372702,335.60691292045817,2.0
481,1743374914.099406,2025-03-30 23:48:34.099406,4.01695990562439,3,1.0,2.6554078002450603,4.027681991198191,326.7333265320002,1.0
482,1743374918.138727,2025-03-30 23:48:38.138727,5.094366073608398,2,1.0,3.14072443338706,4.0,229.0,1.0
483,1743374923.233105,2025-03-30 23:48:43.233105,3.1460299491882324,3,1.0,3.390516568165213,3.39934634239519,380.37291643274966,2.0
484,1743374926.379247,2025-03-30 23:48:46.379247,4.027539014816284,3,1.0,2.6484328587325248,3.39934634239519,275.2792521543654,1.0
485,1743374930.40687,2025-03-30 23:48:50.406870,5.113960027694702,2,1.0,3.128690860576117,4.0,229.0,1.0
486,1743374935.52114,2025-03-30 23:48:55.521140,3.0468108654022217,3,1.0,3.500928392960328,0.9428090415820634,221.61227402831278,2.0
487,1743374938.568696,2025-03-30 23:48:58.568696,4.1841700077056885,3,0.9971803988942642,2.5492909339301764,6.599663291074443,715.6169055825579,1.0
488,1743374942.752989,2025-03-30 23:49:02.752989,5.118851900100708,3,0.9971803988942642,2.083800601157617,6.599663291074443,708.1600572375335,2.0
489,1743374947.871854,2025-03-30 23:49:07.871854,3.0940380096435547,3,1.0,3.4474905070398627,2.494438257849294,59.38200251104894,1.0
490,1743374950.965977,2025-03-30 23:49:10.965977,4.086759090423584,3,0.9971803988942642,2.6100551636776537,4.189935029992178,545.1001946635336,1.0
491,1743374955.052892,2025-03-30 23:49:15.052892,5.108312129974365,2,1.0,3.13215003173275,4.0,229.0,1.0
492,1743374960.161527,2025-03-30 23:49:20.161527,3.1362860202789307,3,1.0,3.4010503499033575,2.6246692913372702,335.60691292045817,2.0
493,1743374963.297872,2025-03-30 23:49:23.297872,4.181208848953247,3,1.0,2.5510963580154655,4.189935029992178,324.589313166996,1.0
494,1743374967.479121,2025-03-30 23:49:27.479121,5.162780046463013,2,1.0,3.099105492778352,4.0,229.0,1.0
495,1743374972.642189,2025-03-30 23:49:32.642189,3.0466768741607666,3,0.9971803988942642,3.50108236194391,1.247219128924647,173.2230418339957,2.0
